date,full_optimized,equal_weight,train_optimized_frozen
2021-04-08,1.3783753675475134,1.502484446586182,1.2835804881654633
2021-04-09,1.3798973985939775,1.5001968540593398,1.287916409154302
2021-04-12,1.37006804538388,1.4848391913932022,1.2823792632293205
2021-04-13,1.3648374525283269,1.4782484239662277,1.2749342900463256
2021-04-14,1.3746142267596742,1.4913527381914118,1.2820966934889806
2021-04-15,1.3744408345940888,1.4909024327664466,1.2826375815021798
2021-04-16,1.3831980789241185,1.5017627986584734,1.2934124252113977
2021-04-19,1.393692006187134,1.516796314235062,1.29828603797037
2021-04-20,1.3895964219858437,1.513682747462361,1.292561753164179
2021-04-21,1.3922920786920499,1.5182063455104264,1.2944676985592523
2021-04-22,1.3960025755579877,1.5220355167281578,1.2978489454421158
2021-04-23,1.400034992794651,1.527084073240055,1.2961687810264222
2021-04-26,1.3979747388198596,1.523006774330097,1.2944546560252943
2021-04-27,1.400328046161736,1.5259458758315239,1.2942434850641555
2021-04-28,1.4038775424652972,1.536131959386199,1.2935523894550764
2021-04-29,1.4089650781994925,1.5434671845392003,1.2992900469674127
2021-04-30,1.4053239006274878,1.539352709049048,1.2919842520132203
2021-05-06,1.4149589124337119,1.5462680618228026,1.3079485179949026
2021-05-07,1.418103264415311,1.5417311162338045,1.319145576109926
2021-05-10,1.4289599908493116,1.5517420584354824,1.3302515620449056
2021-05-11,1.4223287269141147,1.5436614473814956,1.3229837814845133
2021-05-12,1.4281462352985463,1.5546005246600885,1.3266488272646861
2021-05-13,1.415872874523927,1.541840498211598,1.314562033676115
2021-05-14,1.4239578509477504,1.5549803092076837,1.3185114351356053
2021-05-17,1.4365513651025719,1.570989518962291,1.3266848273438305
2021-05-18,1.4408286256980527,1.5750604859893818,1.3329093586311112
2021-05-19,1.4400086692412346,1.572730557846753,1.3304157190118553
2021-05-20,1.4314027243123866,1.5622037737335954,1.3194834571704022
2021-05-21,1.4394303966752309,1.5668924121479773,1.3287738297832876
2021-05-24,1.4387472484674682,1.5697469246322626,1.3278746247727484
2021-05-25,1.444440590335145,1.5867365798630506,1.3284689022054195
2021-05-26,1.4466697495825034,1.590102773277113,1.3329143356611108
2021-05-27,1.4469143830027553,1.5949017162044623,1.3305731601782276
2021-05-28,1.443900181438671,1.592378306048906,1.3273034396343657
2021-05-31,1.45005734115215,1.6034580695054523,1.3301916268097462
2021-06-01,1.4558458713027749,1.60734289124817,1.3364976873777275
2021-06-02,1.4447601743589453,1.594770843578247,1.3279204594745353
2021-06-03,1.4431077794613072,1.5893078924880257,1.32794241016768
2021-06-04,1.4362019589121404,1.5851304819040462,1.3187835117487556
2021-06-07,1.4398299997591826,1.5853697660320205,1.323314629585699
